Book,Time,Action,Bonus,Change,Balance
Fanduel,2022-02-19 19:08:00,Wager,,-5.0,860.71
Fanduel,2022-02-19 19:08:00,Winnings,,5.0,865.71
Fanduel,2022-02-19 19:10:00,Wager,,-4.0,856.71
Caesars,2022-02-20 11:01:00,Wager,,-20.0,296.6
Caesars,2022-02-20 11:01:00,Winnings,Bonus,20.0,296.6
Draftkings,2022-02-20 11:05:00,Wager,,-6.93,530.0
Draftkings,2022-02-20 13:11:00,Wager,,-7.0,523.0
Draftkings,2022-02-20 13:17:00,Wager,,-8.0,515.0
Draftkings,2022-02-20 18:18:00,Winnings,,14.0,529.0
Draftkings,2022-02-20 18:18:00,Winnings,,3.5,532.5
Draftkings,2022-02-20 18:45:00,Winnings,,15.59,548.09
Draftkings,2022-02-20 18:45:00,Winnings,,1.73,549.82
Draftkings,2022-02-20 19:16:00,Winnings,,10.0,559.82
Caesars,2022-02-20 20:42:00,Winnings,,28.0,324.6
Draftkings,2022-02-21 20:12:00,Wager,,-5.0,554.82
Fanduel,2022-02-22 10:02:00,Wager,,-5.0,851.71
Fanduel,2022-02-22 10:03:00,Wager,,-5.0,846.71
Fanduel,2022-02-22 10:03:00,Winnings,,5.0,851.71
Caesars,2022-02-22 10:10:00,Wager,,-25.0,299.6
Draftkings,2022-02-22 16:30:00,Wager,,-9.82,545.0
Draftkings,2022-02-22 18:56:00,Wager,,-5.0,540.0
Draftkings,2022-02-22 20:56:00,Winnings,,19.64,559.64
Draftkings,2022-02-22 20:57:00,Winnings,,2.16,561.8
Caesars,2022-02-22 20:58:00,Winnings,,47.73,347.33
Draftkings,2022-02-22 21:06:00,Winnings,,10.5,572.3
Draftkings,2022-02-22 21:06:00,Winnings,,1.21,573.51
Fanduel,2022-02-23 09:30:00,Wager,,-3.0,848.71
Fanduel,2022-02-23 09:31:00,Wager,,-3.0,845.71
Caesars,2022-02-23 18:40:00,Wager,,-24.0,347.33
Caesars,2022-02-23 18:40:00,Winnings,Bonus,24.0,347.33
Fanduel,2022-02-23 20:50:00,Winnings,,3.3,849.01
Caesars,2022-02-23 23:20:00,Winnings,,27.65,374.98
Fanduel,2022-02-24 16:18:00,Wager,,-3.0,846.01
Fanduel,2022-02-24 16:19:00,Wager,,-3.0,843.01
Caesars,2022-02-24 18:37:00,Wager,,-13.0,361.98
Caesars,2022-02-24 18:42:00,Wager,,-10.0,351.98
Draftkings,2022-02-24 19:11:00,Wager,,-15.0,558.51
Fanduel,2022-02-24 20:04:00,Wager,,-1.0,842.01
Fanduel,2022-02-24 20:22:00,Winnings,,7.5,849.51
Caesars,2022-02-24 21:31:00,Winnings,,10.0,361.98
Fanduel,2022-02-24 22:06:00,Winnings,,10.5,860.01
Caesars,2022-02-24 22:36:00,Winnings,,31.2,393.18
Draftkings,2022-02-24 22:58:00,Winnings,,38.25,596.76
Draftkings,2022-02-24 22:58:00,Winnings,,23.25,620.01
Fanduel,2022-02-25 16:17:00,Winnings,Bonus,5.0,865.01
Caesars,2022-02-25 16:48:00,Wager,,-50.0,393.18
Caesars,2022-02-25 16:48:00,Winnings,Bonus,50.0,393.18
Fanduel,2022-02-25 16:55:00,Wager,,-2.0,863.01
Caesars,2022-02-25 22:15:00,Winnings,,45.45,438.63
Draftkings,2022-02-25 22:15:00,Winnings,,6.0,626.01
Fanduel,2022-02-25 23:22:00,Winnings,,7.0,870.01
Draftkings,2022-02-26 08:51:00,Wager,,-20.0,606.01
Draftkings,2022-02-26 08:55:00,Wager,,-5.0,601.01
Caesars,2022-02-26 09:37:00,Wager,,-25.0,413.63
Caesars,2022-02-26 09:39:00,Wager,,-25.0,388.63
Caesars,2022-02-26 09:40:00,Wager,,-13.0,375.63
Caesars,2022-02-26 23:24:00,Winnings,,47.73,423.36
Fanduel,2022-02-28 17:24:00,Wager,,-10.0,860.01
Draftkings,2022-02-28 19:49:00,Wager,,-6.01,595.0
Draftkings,2022-02-28 19:57:00,Wager,,-5.0,590.0
Caesars,2022-02-28 20:09:00,Wager,,-28.0,423.36
Caesars,2022-02-28 20:09:00,Winnings,Bonus,28.0,423.36
Draftkings,2022-02-28 22:44:00,Winnings,,32.0,622.0
Fanduel,2022-02-28 23:22:00,Winnings,,18.7,878.71
Draftkings,2022-03-01 01:05:00,Winnings,,32.02,654.02
Caesars,2022-03-01 16:52:00,Wager,,-25.0,423.36
Caesars,2022-03-01 16:52:00,Winnings,Bonus,25.0,423.36
Draftkings,2022-03-01 17:17:00,Wager,,-12.0,642.02
Fanduel,2022-03-01 18:58:00,Wager,,-18.7,860.01
Draftkings,2022-03-01 19:09:00,Wager,,-7.02,635.0
Fanduel,2022-03-01 22:05:00,Wager,,-0.1,859.91
Fanduel,2022-03-01 22:07:00,Wager,,-0.1,859.81
Fanduel,2022-03-01 22:26:00,Wager,,-0.81,859.0
Fanduel,2022-03-01 22:46:00,Winnings,,35.1,894.1
Caesars,2022-03-02 16:57:00,Wager,,-5.0,423.36
Caesars,2022-03-02 16:57:00,Winnings,Bonus,5.0,423.36
Caesars,2022-03-02 16:59:00,Wager,,-3.0,420.36
Draftkings,2022-03-02 17:07:00,Wager,,-13.0,622.0
Caesars,2022-03-02 17:43:00,Wager,,-50.0,420.36
Caesars,2022-03-02 17:43:00,Winnings,Bonus,50.0,420.36
Fanduel,2022-03-02 17:48:00,Wager,,-35.1,859.0
Caesars,2022-03-02 22:08:00,Winnings,,45.45,465.81
Draftkings,2022-03-02 22:55:00,Winnings,,39.65,661.65
Draftkings,2022-03-02 22:55:00,Winnings,,13.32,674.97
Fanduel,2022-03-03 18:06:00,Wager,,-25.0,834.0
Draftkings,2022-03-03 18:14:00,Wager,,-12.0,662.97
Draftkings,2022-03-03 23:03:00,Winnings,,31.42,694.39
Draftkings,2022-03-03 23:03:00,Winnings,,9.72,704.11
Fanduel,2022-03-04 12:08:00,Winnings,Bonus,25.0,859.0
Caesars,2022-03-04 16:40:00,Wager,,-8.0,457.81
Fanduel,2022-03-04 17:26:00,Winnings,Bonus,-5.0,854.0
Draftkings,2022-03-04 18:59:00,Wager,,-15.0,689.11
Draftkings,2022-03-04 22:47:00,Winnings,,43.5,732.61
Draftkings,2022-03-04 22:47:00,Winnings,,14.25,746.86
Caesars,2022-03-04 23:39:00,Winnings,,17.2,475.01
Fanduel,2022-03-05 10:44:00,Wager,,-25.0,829.0
Fanduel,2022-03-05 10:48:00,Wager,,-4.0,820.0
Fanduel,2022-03-05 10:48:00,Wager,,-5.0,824.0
Fanduel,2022-03-05 10:51:00,Wager,,-4.0,816.0
Draftkings,2022-03-05 11:15:00,Wager,,-16.86,730.0
Caesars,2022-03-05 11:17:00,Wager,,-12.0,463.01
Draftkings,2022-03-05 16:09:00,Winnings,,32.91,762.91
Draftkings,2022-03-05 16:10:00,Winnings,,8.03,770.94
Draftkings,2022-03-05 17:32:00,Wager,,-10.0,760.94
Draftkings,2022-03-05 17:36:00,Wager,,-4.0,756.94
Draftkings,2022-03-05 17:37:00,Wager,,-3.94,753.0
Caesars,2022-03-05 18:10:00,Wager,,-3.01,460.0
Fanduel,2022-03-05 18:36:00,Wager,,-3.0,813.0
Fanduel,2022-03-05 23:09:00,Winnings,,7.5,820.5
Fanduel,2022-03-06 00:15:00,Winnings,,26.38,846.88
Fanduel,2022-03-06 01:07:00,Winnings,Bonus,4.0,850.88
Draftkings,2022-03-06 10:19:00,Wager,,-5.0,748.0
Fanduel,2022-03-06 12:24:00,Winnings,Bonus,16.0,866.88
Fanduel,2022-03-06 14:05:00,Wager,,-10.0,856.88
Fanduel,2022-03-06 18:07:00,Winnings,Bonus,10.0,866.88
Draftkings,2022-03-06 18:32:00,Winnings,,7.0,755.0
Fanduel,2022-03-07 09:09:00,Wager,,-10.0,856.88
Fanduel,2022-03-07 09:09:00,Wager,,-7.0,859.88
Fanduel,2022-03-07 09:09:00,Winnings,,7.0,866.88
Fanduel,2022-03-07 09:10:00,Winnings,,10.0,866.88
Draftkings,2022-03-07 18:06:00,Wager,,-9.0,746.0
Fanduel,2022-03-07 18:45:00,Wager,,-10.0,856.88
Fanduel,2022-03-08 11:27:00,Wager,,-10.0,846.88
Caesars,2022-03-08 16:26:00,Wager,,-50.0,410.0
Draftkings,2022-03-08 16:31:00,Wager,,-8.0,738.0
Caesars,2022-03-08 16:37:00,Wager,,-50.0,410.0
Caesars,2022-03-08 16:37:00,Winnings,Bonus,50.0,410.0
Draftkings,2022-03-08 16:38:00,Wager,,-10.0,728.0
Fanduel,2022-03-08 16:58:00,Winnings,Bonus,10.0,856.88
Caesars,2022-03-08 21:40:00,Winnings,,91.67,501.67
Caesars,2022-03-08 23:13:00,Winnings,,45.45,547.12
Caesars,2022-03-09 15:46:00,Wager,,-5.0,547.12
Caesars,2022-03-09 15:46:00,Winnings,Bonus,5.0,547.12
Caesars,2022-03-09 18:48:00,Wager,,-50.0,547.12
Caesars,2022-03-09 18:48:00,Winnings,Bonus,50.0,547.12
Draftkings,2022-03-09 18:58:00,Wager,,-8.0,720.0
Draftkings,2022-03-09 19:03:00,Wager,,-6.0,714.0
Caesars,2022-03-09 21:02:00,Winnings,,45.45,592.57
Caesars,2022-03-09 22:18:00,Winnings,,8.67,601.24
Draftkings,2022-03-09 22:36:00,Winnings,,14.4,728.4
Draftkings,2022-03-09 22:37:00,Winnings,,2.1,730.5
Fanduel,2022-03-09 23:43:00,Wager,,-0.88,856.0
Fanduel,2022-03-10 00:26:00,Winnings,,1.6,857.6
Fanduel,2022-03-10 09:07:00,Wager,,-8.0,849.6
Draftkings,2022-03-10 17:59:00,Wager,,-10.0,720.5
Draftkings,2022-03-10 18:05:00,Wager,,-10.5,710.0
Fanduel,2022-03-10 18:30:00,Wager,,-10.0,839.6
Caesars,2022-03-10 20:56:00,Wager,,-50.0,551.24
Draftkings,2022-03-10 20:57:00,Wager,,-20.0,690.0
Fanduel,2022-03-10 22:08:00,Winnings,Bonus,10.0,849.6
Draftkings,2022-03-10 23:41:00,Wager,,-10.0,680.0
Fanduel,2022-03-11 16:29:00,Wager,,-6.0,843.6
Fanduel,2022-03-11 16:32:00,Wager,,-5.0,838.6
Caesars,2022-03-11 16:33:00,Wager,,-25.0,551.24
Caesars,2022-03-11 16:33:00,Winnings,Bonus,25.0,551.24
Draftkings,2022-03-11 16:41:00,Wager,,-12.0,668.0
Draftkings,2022-03-11 16:45:00,Wager,,-7.0,661.0
Draftkings,2022-03-11 19:12:00,Wager,,-1.0,660.0
Draftkings,2022-03-11 19:12:00,Wager,,1.0,661.0
Draftkings,2022-03-11 19:44:00,Wager,,-1.0,660.0
Draftkings,2022-03-11 19:47:00,Winnings,,1.95,661.95
Draftkings,2022-03-11 23:08:00,Winnings,,20.3,682.25
Draftkings,2022-03-11 23:08:00,Winnings,,6.65,688.9
Draftkings,2022-03-11 23:26:00,Winnings,,35.4,724.3
Draftkings,2022-03-11 23:26:00,Winnings,,11.7,736.0
Draftkings,2022-03-12 00:02:00,Wager,,-1.0,735.0
Caesars,2022-03-12 12:30:00,Wager,,-3.0,548.24
Fanduel,2022-03-12 15:18:00,Wager,,-5.0,833.6
Fanduel,2022-03-12 15:20:00,Wager,,-4.0,829.6
Fanduel,2022-03-12 15:22:00,Wager,,-5.0,824.6
Fanduel,2022-03-12 15:24:00,Wager,,-3.0,821.6
Draftkings,2022-03-12 17:24:00,Wager,,-7.0,728.0
Fanduel,2022-03-12 17:49:00,Winnings,Bonus,10.0,831.6
Fanduel,2022-03-12 19:51:00,Winnings,,27.48,859.08
Caesars,2022-03-12 22:17:00,Wager,,-300.0,548.24
Caesars,2022-03-12 22:17:00,Winnings,Bonus,300.0,548.24
Fanduel,2022-03-13 00:32:00,Wager,,-10.0,849.08
Fanduel,2022-03-13 00:32:00,Winnings,,10.0,859.08
Fanduel,2022-03-13 00:33:00,Wager,,-10.0,849.08
Fanduel,2022-03-13 00:33:00,Wager,,-8.0,851.08
Fanduel,2022-03-13 00:33:00,Winnings,,8.0,859.08
Fanduel,2022-03-13 00:34:00,Wager,,-10.0,849.08
Fanduel,2022-03-13 00:34:00,Winnings,,10.0,859.08
Caesars,2022-03-13 12:03:00,Wager,,-20.0,528.24
Fanduel,2022-03-13 12:57:00,Wager,,-10.0,849.08
Draftkings,2022-03-13 13:03:00,Wager,,-4.0,724.0
Caesars,2022-03-13 13:24:00,Wager,,-50.0,528.24
Caesars,2022-03-13 13:24:00,Winnings,Bonus,50.0,528.24
Caesars,2022-03-13 13:50:00,Winnings,,100.0,628.24
Caesars,2022-03-13 14:31:00,Wager,,-100.0,528.24
Caesars,2022-03-13 17:37:00,Winnings,,190.91,719.15
Draftkings,2022-03-13 17:41:00,Wager,,-7.0,717.0
Fanduel,2022-03-13 18:02:00,Winnings,Bonus,10.0,859.08
Caesars,2022-03-13 23:26:00,Winnings,,55.11,774.26
Fanduel,2022-03-17 19:13:00,Wager,,-4.0,855.08
Fanduel,2022-03-17 19:21:00,Wager,,-7.0,848.08
Fanduel,2022-03-17 19:24:00,Wager,,-3.0,845.08
Fanduel,2022-03-17 19:27:00,Wager,,-5.0,840.08
Fanduel,2022-03-17 19:29:00,Wager,,-4.0,836.08
Draftkings,2022-03-17 20:12:00,Wager,,-11.0,706.0
Caesars,2022-03-17 20:28:00,Wager,,-100.0,774.26
Caesars,2022-03-17 20:28:00,Winnings,Bonus,100.0,774.26
Caesars,2022-03-17 20:37:00,Wager,,-100.0,674.26
Fanduel,2022-03-17 22:32:00,Winnings,,36.55,872.63
Fanduel,2022-03-18 00:45:00,Winnings,Bonus,3.0,875.63
Fanduel,2022-03-18 00:50:00,Winnings,,25.16,900.79
Fanduel,2022-03-18 12:43:00,Wager,,-6.0,894.79
Fanduel,2022-03-18 12:46:00,Wager,,-6.0,888.79
Fanduel,2022-03-18 12:48:00,Wager,,-1.0,887.79
Fanduel,2022-03-18 12:50:00,Wager,,-6.0,881.79
Caesars,2022-03-18 14:27:00,Winnings,,190.91,865.17
Fanduel,2022-03-18 15:01:00,Wager,,-17.12,864.67
Fanduel,2022-03-18 16:06:00,Winnings,,17.14,881.81
Fanduel,2022-03-18 17:23:00,Wager,,-5.0,876.81
Fanduel,2022-03-18 17:31:00,Wager,,-6.0,870.81
Fanduel,2022-03-18 17:45:00,Wager,,-3.81,867.0
Draftkings,2022-03-18 17:52:00,Wager,,-6.0,700.0
Fanduel,2022-03-18 18:29:00,Winnings,,31.4,898.4
Fanduel,2022-03-18 21:28:00,Winnings,Bonus,6.0,904.4
Fanduel,2022-03-18 21:42:00,Wager,,-6.0,898.4
Draftkings,2022-03-18 21:47:00,Wager,,-2.0,698.0
Fanduel,2022-03-18 22:09:00,Winnings,,9.53,907.93
Fanduel,2022-03-19 00:47:00,Winnings,Bonus,6.0,913.93
Fanduel,2022-03-19 08:12:00,Wager,,-8.0,905.93
Fanduel,2022-03-19 08:14:00,Wager,,-8.0,897.93
Fanduel,2022-03-19 08:21:00,Wager,,-8.0,889.93
Draftkings,2022-03-19 08:24:00,Wager,,-7.0,691.0
Draftkings,2022-03-19 08:26:00,Wager,,-7.0,684.0
Fanduel,2022-03-19 12:38:00,Wager,,-6.0,883.93
Fanduel,2022-03-19 12:57:00,Winnings,,6.43,890.36
Fanduel,2022-03-19 19:56:00,Winnings,Bonus,8.0,898.36
Fanduel,2022-03-19 22:53:00,Winnings,,42.08,940.44
Fanduel,2022-03-19 22:57:00,Wager,,-4.0,936.44
Fanduel,2022-03-20 11:53:00,Wager,,-8.0,928.44
Fanduel,2022-03-20 11:56:00,Wager,,-8.0,920.44
Fanduel,2022-03-20 12:00:00,Wager,,-8.0,912.44
Draftkings,2022-03-20 12:53:00,Wager,,-10.0,674.0
Fanduel,2022-03-20 13:27:00,Wager,,-8.0,904.44
Fanduel,2022-03-20 13:28:00,Wager,,-1.0,903.44
Draftkings,2022-03-20 19:46:00,Wager,,-20.0,654.0
Draftkings,2022-03-20 21:21:00,Winnings,,20.0,674.0
Draftkings,2022-03-20 21:22:00,Winnings,,3.2,677.2
Fanduel,2022-03-20 23:32:00,Winnings,,41.82,945.26
Fanduel,2022-03-20 23:37:00,Winnings,Bonus,8.0,953.26
Fanduel,2022-03-21 00:01:00,Winnings,Bonus,8.0,961.26
Fanduel,2022-03-21 00:42:00,Winnings,,51.85,1013.11
Draftkings,2022-03-21 21:01:00,Wager,,-3.0,669.2
Draftkings,2022-03-21 21:01:00,Wager,,-5.0,672.2
Draftkings,2022-03-22 02:11:00,Winnings,,5.72,674.92
Draftkings,2022-03-22 02:11:00,Winnings,,0.68,675.6
Caesars,2022-03-22 23:37:00,Wager,,-50.0,815.17
Fanduel,2022-03-23 10:54:00,Wager,,-7.0,1003.11
Fanduel,2022-03-23 10:54:00,Wager,,-3.0,1010.11
Fanduel,2022-03-23 10:54:00,Winnings,,7.0,1010.11
Caesars,2022-03-23 19:02:00,Wager,,-6.0,809.17
Caesars,2022-03-23 19:15:00,Winnings,,91.67,900.84
Fanduel,2022-03-24 19:00:00,Wager,,-8.0,1002.11
Fanduel,2022-03-24 19:05:00,Wager,,-8.0,994.11
Fanduel,2022-03-24 19:09:00,Wager,,-8.0,986.11
Fanduel,2022-03-24 19:16:00,Wager,,-8.0,978.11
Fanduel,2022-03-24 19:20:00,Wager,,-6.0,972.11
Caesars,2022-03-24 19:23:00,Wager,,-7.84,893.0
Draftkings,2022-03-24 19:31:00,Wager,,-10.0,665.6
Fanduel,2022-03-24 22:20:00,Winnings,,40.13,1012.24
Fanduel,2022-03-24 22:51:00,Winnings,Bonus,8.0,1020.24
Fanduel,2022-03-25 00:17:00,Winnings,Bonus,8.0,1028.24
Fanduel,2022-03-25 00:30:00,Winnings,Bonus,8.0,1036.24
Caesars,2022-03-25 09:36:00,Wager,,-25.0,893.0
Caesars,2022-03-25 09:36:00,Winnings,Bonus,25.0,893.0
Fanduel,2022-03-25 17:16:00,Wager,,-8.0,1028.24
Fanduel,2022-03-25 19:06:00,Wager,,-8.0,1020.24
Fanduel,2022-03-25 19:09:00,Wager,,-8.0,1012.24
Fanduel,2022-03-25 19:13:00,Wager,,-8.0,1004.24
Fanduel,2022-03-25 20:28:00,Wager,,-5.0,999.24
Draftkings,2022-03-25 21:40:00,Wager,,-8.0,657.6
Fanduel,2022-03-25 23:54:00,Winnings,Bonus,8.0,1007.24
Fanduel,2022-03-25 23:55:00,Winnings,Bonus,8.0,1015.24
Caesars,2022-03-26 00:13:00,Wager,,-3.0,890.0
Fanduel,2022-03-26 00:29:00,Winnings,Bonus,8.0,1023.24
Caesars,2022-03-26 00:31:00,Winnings,,40.0,930.0
Fanduel,2022-03-26 16:44:00,Wager,,-8.0,1015.24
Fanduel,2022-03-26 16:48:00,Wager,,-6.0,1001.24
Fanduel,2022-03-26 16:48:00,Wager,,-8.0,1007.24
Fanduel,2022-03-26 19:49:00,Wager,,-7.0,994.24
Draftkings,2022-03-26 19:50:00,Wager,,-7.0,650.6
Fanduel,2022-03-26 20:22:00,Wager,,-7.0,987.24
Caesars,2022-03-27 10:14:00,Wager,,-5.0,925.0
Fanduel,2022-03-27 15:14:00,Winnings,Bonus,8.0,995.24
Fanduel,2022-03-27 17:55:00,Winnings,Bonus,7.0,1002.24
Fanduel,2022-03-27 19:12:00,Winnings,Bonus,6.0,1008.24
Fanduel,2022-03-27 19:25:00,Winnings,Bonus,4.0,1012.24
Caesars,2022-03-27 21:57:00,Winnings,,10.19,935.19
Fanduel,2022-03-28 20:56:00,Wager,,-20.0,992.24
Fanduel,2022-03-28 21:00:00,Wager,,-10.0,982.24
Fanduel,2022-03-28 21:01:00,Wager,,-10.0,972.24
Fanduel,2022-03-28 21:01:00,Winnings,,10.0,982.24
Fanduel,2022-03-28 21:02:00,Winnings,,10.0,982.24
Fanduel,2022-03-28 21:03:00,Wager,,-10.0,972.24
Fanduel,2022-03-28 21:03:00,Wager,,-8.0,974.24
Fanduel,2022-03-28 21:03:00,Winnings,,10.0,982.24
Caesars,2022-03-28 21:31:00,Wager,,-10.0,925.19
Fanduel,2022-03-28 21:42:00,Winnings,,10.05,992.29
Fanduel,2022-03-29 21:28:00,Winnings,Bonus,20.0,1012.29
Fanduel,2022-03-29 21:54:00,Wager,,-5.0,1007.29
Fanduel,2022-03-30 08:40:00,Wager,,-4.0,1003.29
Fanduel,2022-03-30 08:41:00,Wager,,-8.0,987.29
Fanduel,2022-03-30 08:41:00,Wager,,-8.0,995.29
Fanduel,2022-03-30 08:41:00,Winnings,,8.0,995.29
Fanduel,2022-03-30 08:41:00,Winnings,,8.0,1003.29
Draftkings,2022-03-30 16:43:00,Wager,,-2.6,648.0
Caesars,2022-03-30 16:54:00,Wager,,-20.0,905.19
Fanduel,2022-03-30 17:01:00,Wager,,-25.0,986.14
Fanduel,2022-03-30 17:01:00,Winnings,,7.85,1011.14
Fanduel,2022-03-30 17:02:00,Wager,,-4.0,982.14
Caesars,2022-03-30 17:04:00,Wager,,-5.0,905.19
Caesars,2022-03-30 17:04:00,Winnings,Bonus,5.0,905.19
Caesars,2022-03-30 21:21:00,Winnings,,82.0,987.19
Caesars,2022-03-30 22:47:00,Winnings,,10.91,998.1
Fanduel,2022-03-31 00:58:00,Winnings,,8.4,990.54
Fanduel,2022-03-31 16:37:00,Wager,,-3.0,987.54
Fanduel,2022-03-31 19:27:00,Wager,,-10.0,977.54
Caesars,2022-03-31 19:28:00,Wager,,-4.1,994.0
Caesars,2022-03-31 19:35:00,Wager,,-20.0,974.0
Fanduel,2022-03-31 22:28:00,Winnings,Bonus,10.0,987.54
Fanduel,2022-04-01 14:07:00,Winnings,Bonus,25.0,1012.54
Caesars,2022-04-01 19:21:00,Wager,,-4.0,970.0
Draftkings,2022-04-01 19:23:00,Wager,,-5.0,643.0
Fanduel,2022-04-01 19:27:00,Wager,,-25.0,987.54
Draftkings,2022-04-01 22:50:00,Winnings,,15.5,658.5
Draftkings,2022-04-01 22:50:00,Winnings,,2.62,661.12
Draftkings,2022-04-02 17:44:00,Wager,,-4.0,657.12
Draftkings,2022-04-02 17:49:00,Wager,,-20.0,637.12
Draftkings,2022-04-02 17:52:00,Wager,,-3.12,634.0
Caesars,2022-04-02 18:01:00,Wager,,-20.0,950.0
Caesars,2022-04-02 22:32:00,Wager,,-10.0,950.0
Caesars,2022-04-02 22:32:00,Winnings,Bonus,10.0,950.0
Draftkings,2022-04-02 22:34:00,Winnings,,9.04,643.04
Draftkings,2022-04-02 22:34:00,Winnings,,1.96,645.0
Fanduel,2022-04-02 22:51:00,Winnings,,25.0,1012.54
Caesars,2022-04-02 23:07:00,Winnings,,21.0,971.0
Caesars,2022-04-02 23:08:00,Winnings,,72.89,1043.89
Fanduel,2022-04-03 00:09:00,Wager,,-3.0,1009.54
Draftkings,2022-04-03 13:56:00,Wager,,-6.0,639.0
Draftkings,2022-04-03 17:10:00,Wager,,-4.0,635.0
Caesars,2022-04-03 19:14:00,Wager,,-3.89,1040.0
Draftkings,2022-04-03 20:47:00,Winnings,,21.0,656.0
Draftkings,2022-04-03 20:47:00,Winnings,,4.95,660.95
Caesars,2022-04-03 22:15:00,Winnings,,11.14,1051.14
Caesars,2022-04-04 18:23:00,Wager,,-2.14,1029.0
Caesars,2022-04-04 18:23:00,Wager,,-20.0,1031.14
Draftkings,2022-04-04 21:19:00,Wager,,-5.95,655.0
Fanduel,2022-04-04 23:06:00,Wager,,-3.0,1006.54
Caesars,2022-04-05 21:28:00,Wager,,-11.0,1018.0
Fanduel,2022-04-07 11:05:00,Wager,,-20.0,986.54
Draftkings,2022-04-07 11:09:00,Wager,,-5.0,650.0
Draftkings,2022-04-07 11:11:00,Wager,,-1.0,642.0
Draftkings,2022-04-07 11:11:00,Wager,,-7.0,643.0
Draftkings,2022-04-07 11:13:00,Wager,,-2.0,640.0
Caesars,2022-04-07 11:16:00,Wager,,-2.0,1016.0
Draftkings,2022-04-07 14:48:00,Winnings,,9.16,649.16
Draftkings,2022-04-07 14:48:00,Winnings,,2.84,652.0
Fanduel,2022-04-07 15:39:00,Wager,,-4.0,982.54
Fanduel,2022-04-07 20:01:00,Winnings,Bonus,20.0,1002.54
Caesars,2022-04-08 10:08:00,Wager,,-20.0,1016.0
Caesars,2022-04-08 10:08:00,Winnings,Bonus,20.0,1016.0
Draftkings,2022-04-08 17:09:00,Wager,,-7.0,645.0
Draftkings,2022-04-08 17:10:00,Wager,,-10.0,635.0
Caesars,2022-04-08 20:10:00,Winnings,,13.79,1029.79
Fanduel,2022-04-09 11:30:00,Wager,,-3.0,999.54
Draftkings,2022-04-09 11:36:00,Wager,,-8.0,627.0
Draftkings,2022-04-09 11:41:00,Wager,,-17.0,610.0
Draftkings,2022-04-09 18:02:00,Winnings,,25.2,635.2
Draftkings,2022-04-09 18:02:00,Winnings,,4.3,639.5
Fanduel,2022-04-09 19:20:00,Winnings,,7.8,1007.34
Draftkings,2022-04-09 19:32:00,Wager,,-4.5,635.0
Draftkings,2022-04-09 19:35:00,Wager,,-4.0,631.0
Draftkings,2022-04-09 22:48:00,Winnings,,12.6,643.6
Draftkings,2022-04-09 22:48:00,Winnings,,2.02,645.62
Draftkings,2022-04-10 12:43:00,Wager,,-17.0,628.62
Fanduel,2022-04-10 12:50:00,Wager,,-20.0,987.34
Draftkings,2022-04-10 12:55:00,Wager,,-5.0,623.62
Draftkings,2022-04-10 12:58:00,Wager,,-2.62,621.0
Fanduel,2022-04-10 17:06:00,Winnings,Bonus,20.0,1007.34
Draftkings,2022-04-10 19:02:00,Winnings,,5.77,626.77
Draftkings,2022-04-10 19:07:00,Winnings,,0.32,627.09
Draftkings,2022-04-10 23:18:00,Winnings,,53.55,680.64
Draftkings,2022-04-10 23:18:00,Winnings,,36.55,717.19
Caesars,2022-04-11 09:29:00,Wager,,-10.0,1029.79
Caesars,2022-04-11 09:29:00,Winnings,Bonus,10.0,1029.79
Draftkings,2022-04-11 18:27:00,Wager,,-5.0,712.19
Draftkings,2022-04-11 18:31:00,Wager,,-4.19,708.0
Caesars,2022-04-11 18:35:00,Wager,,-11.0,1029.79
Caesars,2022-04-11 18:35:00,Winnings,Bonus,11.0,1029.79
Fanduel,2022-04-12 12:08:00,Wager,,-0.1,1007.24
Fanduel,2022-04-12 12:10:00,Wager,,-0.1,1007.14
Caesars,2022-04-12 16:12:00,Wager,,-10.0,1029.79
Caesars,2022-04-12 16:12:00,Winnings,Bonus,10.0,1029.79
Caesars,2022-04-12 16:13:00,Wager,,-10.0,1029.79
Caesars,2022-04-12 16:13:00,Winnings,Bonus,10.0,1029.79
Caesars,2022-04-12 16:14:00,Wager,,-10.0,1029.79
Caesars,2022-04-12 16:14:00,Winnings,Bonus,10.0,1029.79
Caesars,2022-04-12 16:15:00,Wager,,-10.0,1029.79
Caesars,2022-04-12 16:15:00,Winnings,Bonus,10.0,1029.79
Fanduel,2022-04-12 16:17:00,Wager,,-20.0,987.14
Caesars,2022-04-12 16:33:00,Wager,,-15.0,1014.79
Draftkings,2022-04-12 16:36:00,Wager,,-10.0,698.0
Draftkings,2022-04-12 16:45:00,Wager,,-12.0,686.0
Draftkings,2022-04-12 16:47:00,Wager,,-4.0,682.0
Caesars,2022-04-12 19:07:00,Winnings,,9.52,1024.31
Draftkings,2022-04-12 21:47:00,Winnings,,33.0,715.0
Caesars,2022-04-12 22:27:00,Winnings,,10.0,1034.31
Caesars,2022-04-12 23:55:00,Winnings,,11.5,1045.81
Caesars,2022-04-13 00:31:00,Winnings,,35.46,1081.27
Draftkings,2022-04-13 11:34:00,Wager,,-5.0,710.0
Caesars,2022-04-13 11:37:00,Wager,,-10.0,1081.27
Caesars,2022-04-13 11:37:00,Winnings,Bonus,10.0,1081.27
Caesars,2022-04-13 11:40:00,Wager,,-10.0,1081.27
Caesars,2022-04-13 11:40:00,Winnings,Bonus,10.0,1081.27
